Nombre (Español);Nombre de propiedad 1 (Español);Valor de propiedad 1 (Español);Nombre de propiedad 2 (Español);Valor de propiedad 2 (Español);Nombre de propiedad 3 (Español);Valor de propiedad 3 (Español);Stock;SKU
Pijama Rebecca Combinado;Color;Rosa con Negro;Talle;L;;;0.0;Pija-Rebe-RosaNeg-L
Pijama Rebecca Combinado;Color;Rosa con Negro;Talle;XL;;;0.0;Pija-Rebe-RosaNeg-XL
Pijama Rebecca Combinado;Color;Rosa con Negro;Talle;XXL;;;0.0;Pija-Rebe-RosaNeg-XXL
Pijama Rebecca Combinado;Color;Salmón con Negro;Talle;S;;;2.0;Pija-Rebe-SalmNeg-S
Pijama Rebecca Combinado;Color;Salmón con Negro;Talle;M;;;14.0;Pija-Rebe-SalmNeg-M
Pijama Rebecca Combinado;Color;Salmón con Negro;Talle;L;;;11.0;Pija-Rebe-SalmNeg-L
Pijama Rebecca Combinado;Color;Salmón con Negro;Talle;XL;;;18.0;Pija-Rebe-SalmNeg-XL
Pijama Rebecca Combinado;Color;Salmón con Negro;Talle;XXL;;;5.0;Pija-Rebe-SalmNeg-XXL
Pijama Rebecca Combinado;Color;Natural con Negro;Talle;S;;;15.0;Pija-Rebe-NatuNeg-S
Pijama Rebecca Combinado;Color;Natural con Negro;Talle;M;;;16.0;Pija-Rebe-NatuNeg-M
Pijama Rebecca Combinado;Color;Natural con Negro;Talle;L;;;15.0;Pija-Rebe-NatuNeg-L
Pijama Rebecca Combinado;Color;Natural con Negro;Talle;XL;;;37.0;Pija-Rebe-NatuNeg-XL
Pijama Rebecca Combinado;Color;Natural con Negro;Talle;XXL;;;16.0;Pija-Rebe-NatuNeg-XXL
Bikini Marilyn Estampadas;Color;Print Amarillo;Talle;XS;;;0.0;Biki-Mari-PrinAma-XS
Bikini Marilyn Estampadas;Color;Print Amarillo;Talle;S;;;0.0;Biki-Mari-PrinAma-S
Bikini Marilyn Estampadas;Color;Print Amarillo;Talle;M;;;9.0;Biki-Mari-PrinAma-M
Bikini Marilyn Estampadas;Color;Print Amarillo;Talle;L;;;10.0;Biki-Mari-PrinAma-L
Bikini Marilyn Estampadas;Color;Print Amarillo;Talle;XL;;;0.0;Biki-Mari-PrinAma-XL
Bikini Marilyn Estampadas;Color;Print Rosa;Talle;XS;;;0.0;Biki-Mari-PrinRos-XS
Bikini Marilyn Estampadas;Color;Print Rosa;Talle;S;;;9.0;Biki-Mari-PrinRos-S
Bikini Marilyn Estampadas;Color;Print Rosa;Talle;M;;;20.0;Biki-Mari-PrinRos-M
Bikini Marilyn Estampadas;Color;Print Rosa;Talle;L;;;3.0;Biki-Mari-PrinRos-L
Bikini Marilyn Estampadas;Color;Print Rosa;Talle;XL;;;2.0;Biki-Mari-PrinRos-XL
Bikini Marilyn Estampadas;Color;Print Blanco y Negro;Talle;XS;;;0.0;Biki-Mari-PrinBla-XS
Bikini Marilyn Estampadas;Color;Print Blanco y Negro;Talle;S;;;0.0;Biki-Mari-PrinBla-S
Bikini Marilyn Estampadas;Color;Print Blanco y Negro;Talle;M;;;0.0;Biki-Mari-PrinBla-M
Bikini Marilyn Estampadas;Color;Print Blanco y Negro;Talle;L;;;0.0;Biki-Mari-PrinBla-L
Bikini Marilyn Estampadas;Color;Print Blanco y Negro;Talle;XL;;;0.0;Biki-Mari-PrinBla-XL
Bikini Marilyn Estampadas;Color;Print Marrón;Talle;XS;;;0.0;Biki-Mari-PrinMar-XS
Bikini Marilyn Estampadas;Color;Print Marrón;Talle;S;;;0.0;Biki-Mari-PrinMar-S
Bikini Marilyn Estampadas;Color;Print Marrón;Talle;M;;;0.0;Biki-Mari-PrinMar-M
Bikini Marilyn Estampadas;Color;Print Marrón;Talle;L;;;0.0;Biki-Mari-PrinMar-L
Bikini Marilyn Estampadas;Color;Print Marrón;Talle;XL;;;10.0;Biki-Mari-PrinMar-XL
Bikini Ella Combinada;Color;Fucsia;Talle;XS;;;16.0;Biki-Ella-CombFucs-XS
Bikini Ella Combinada;Color;Fucsia;Talle;S;;;10.0;Biki-Ella-CombFucs-S
Bikini Ella Combinada;Color;Fucsia;Talle;M;;;10.0;Biki-Ella-CombFucs-M
Bikini Ella Combinada;Color;Fucsia;Talle;L;;;0.0;Biki-Ella-CombFucs-L
Bikini Ella Combinada;Color;Fucsia;Talle;XL;;;10.0;Biki-Ella-CombFucs-XL
Bikini Ella Combinada;Color;Fucsia;Talle;XXL;;;8.0;Biki-Ella-CombFucs-XXL
Entera Moscú CEBRA;Color;Cebra;Talle;XS;;;0.0;Ente-Mosc-Cebr-XS
Entera Moscú CEBRA;Color;Cebra;Talle;S;;;0.0;Ente-Mosc-Cebr-S
Entera Moscú CEBRA;Color;Cebra;Talle;M;;;0.0;Ente-Mosc-Cebr-M
Entera Moscú CEBRA;Color;Cebra;Talle;L;;;0.0;Ente-Mosc-Cebr-L
Entera Moscú CEBRA;Color;Cebra;Talle;XL;;;0.0;Ente-Mosc-Cebr-XL
Bikini Mamba Print;Color;Print;Talle;S;;;9.0;Biki-Mamb-Prin-S
Bikini Mamba Print;Color;Print;Talle;M;;;0.0;Biki-Mamb-Prin-M
Bikini Mamba Print;Color;Print;Talle;L;;;0.0;Biki-Mamb-Prin-L
Bikini Mamba Print;Color;Print;Talle;XL;;;0.0;Biki-Mamb-Prin-XL
Bikini Mamba Print;Color;Print;Talle;XXL;;;0.0;Biki-Mamb-Prin-XXL
Monito Simona Estampado;Color;Mariposa Verde;Talle;S;;;4.0;Moni-Simo-MariVer-S
Monito Simona Estampado;Color;Mariposa Verde;Talle;M;;;5.0;Moni-Simo-MariVer-M
Monito Simona Estampado;Color;Mariposa Verde;Talle;L;;;0.0;Moni-Simo-MariVer-L
Monito Simona Estampado;Color;Mariposa Verde;Talle;XL;;;0.0;Moni-Simo-MariVer-XL
Monito Simona Estampado;Color;Mariposa Verde;Talle;XXL;;;0.0;Moni-Simo-MariVer-XXL
Monito Simona Estampado;Color;Mariposa Violeta;Talle;S;;;9.0;Moni-Simo-MariVio-S
Monito Simona Estampado;Color;Mariposa Violeta;Talle;M;;;11.0;Moni-Simo-MariVio-M
Monito Simona Estampado;Color;Mariposa Violeta;Talle;L;;;0.0;Moni-Simo-MariVio-L
Monito Simona Estampado;Color;Mariposa Violeta;Talle;XL;;;0.0;Moni-Simo-MariVio-XL
Monito Simona Estampado;Color;Mariposa Violeta;Talle;XXL;;;0.0;Moni-Simo-MariVio-XXL
Muslera Bunny;Color;Negro;;;;;19.0;Musl-Bunn-Negr-
Muslera Bunny;Color;Blanco;;;;;0.0;Musl-Bunn-Blan-
Muslera Bunny;Color;Rojo;;;;;6.0;Musl-Bunn-Rojo-
Muslera Bunny;Color;Rosa;;;;;0.0;Musl-Bunn-Rosa-
Culotte Bianca;Color;Plumetí Blanco con Rosa;Talle;S;;;3.0;Culo-Bian-PlumBla-S
Culotte Bianca;Color;Plumetí Blanco con Rosa;Talle;M;;;21.0;Culo-Bian-PlumBla-M
Culotte Bianca;Color;Plumetí Blanco con Rosa;Talle;L;;;15.0;Culo-Bian-PlumBla-L
Culotte Bianca;Color;Plumetí Blanco con Rosa;Talle;XL;;;42.0;Culo-Bian-PlumBla-XL
Culotte Bianca;Color;Plumetí Blanco con Rosa;Talle;XXL;;;0.0;Culo-Bian-PlumBla-XXL
Culotte Bianca;Color;Plumetí Coral;Talle;S;;;35.0;Culo-Bian-PlumCor-S
Culotte Bianca;Color;Plumetí Coral;Talle;M;;;16.0;Culo-Bian-PlumCor-M
Culotte Bianca;Color;Plumetí Coral;Talle;L;;;38.0;Culo-Bian-PlumCor-L
Culotte Bianca;Color;Plumetí Coral;Talle;XL;;;29.0;Culo-Bian-PlumCor-XL
Culotte Bianca;Color;Plumetí Coral;Talle;XXL;;;29.0;Culo-Bian-PlumCor-XXL
Culotte Bianca;Color;Plumetí Fucsia;Talle;S;;;22.0;Culo-Bian-PlumFuc-S
Culotte Bianca;Color;Plumetí Fucsia;Talle;M;;;37.0;Culo-Bian-PlumFuc-M
Culotte Bianca;Color;Plumetí Fucsia;Talle;L;;;31.0;Culo-Bian-PlumFuc-L
Culotte Bianca;Color;Plumetí Fucsia;Talle;XL;;;34.0;Culo-Bian-PlumFuc-XL
Culotte Bianca;Color;Plumetí Fucsia;Talle;XXL;;;0.0;Culo-Bian-PlumFuc-XXL
Culotte Bianca;Color;Plumetí Natural;Talle;S;;;34.0;Culo-Bian-PlumNat-S
Culotte Bianca;Color;Plumetí Natural;Talle;M;;;222.0;Culo-Bian-PlumNat-M
Culotte Bianca;Color;Plumetí Natural;Talle;L;;;12.0;Culo-Bian-PlumNat-L
Culotte Bianca;Color;Plumetí Natural;Talle;XL;;;71.0;Culo-Bian-PlumNat-XL
Culotte Bianca;Color;Plumetí Natural;Talle;XXL;;;0.0;Culo-Bian-PlumNat-XXL
Culotte Bianca;Color;Plumetí Negro;Talle;S;;;29.0;Culo-Bian-PlumNeg-S
Culotte Bianca;Color;Plumetí Negro;Talle;M;;;39.0;Culo-Bian-PlumNeg-M
Culotte Bianca;Color;Plumetí Negro;Talle;L;;;51.0;Culo-Bian-PlumNeg-L
Culotte Bianca;Color;Plumetí Negro;Talle;XL;;;67.0;Culo-Bian-PlumNeg-XL
Culotte Bianca;Color;Plumetí Negro;Talle;XXL;;;37.0;CCulo-Bian-PlumNeg-XXL
Culotte Bianca;Color;Plumetí Rojo;Talle;S;;;50.0;Culo-Bian-PlumRoj-S
Culotte Bianca;Color;Plumetí Rojo;Talle;M;;;50.0;Culo-Bian-PlumRoj-M
Culotte Bianca;Color;Plumetí Rojo;Talle;L;;;48.0;Culo-Bian-PlumRoj-L
Culotte Bianca;Color;Plumetí Rojo;Talle;XL;;;48.0;Culo-Bian-PlumRoj-XL
Culotte Bianca;Color;Plumetí Rojo;Talle;XXL;;;49.0;Culo-Bian-PlumRoj-XXL
Culotte Bianca;Color;Tul Natural con Negro;Talle;S;;;0.0;Culo-Bian-TulNat-S
Culotte Bianca;Color;Tul Natural con Negro;Talle;M;;;43.0;Culo-Bian-TulNat-M
Culotte Bianca;Color;Tul Natural con Negro;Talle;L;;;0.0;Culo-Bian-TulNat-L
Culotte Bianca;Color;Tul Natural con Negro;Talle;XL;;;0.0;Culo-Bian-TulNat-XL
Culotte Bianca;Color;Tul Natural con Negro;Talle;XXL;;;0.0;Culo-Bian-TulNat-XXL
Culotte Bianca;Color;Tul Rosa con Negro;Talle;S;;;3.0;Culo-Bian-TulRos-S
Culotte Bianca;Color;Tul Rosa con Negro;Talle;M;;;0.0;Culo-Bian-TulRos-M
Culotte Bianca;Color;Tul Rosa con Negro;Talle;L;;;8.0;Culo-Bian-TulRos-L
Culotte Bianca;Color;Tul Rosa con Negro;Talle;XL;;;0.0;Culo-Bian-TulRos-XL
Culotte Bianca;Color;Tul Rosa con Negro;Talle;XXL;;;0.0;Culo-Bian-TulRos-XXL
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;S;Cómo querés tu bombacha?;Colaless;0.0;Conj-AnnCola-BicoNat-S
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;S;Cómo querés tu bombacha?;Vedettinaless S;9.0;Conj-AnnVede-BicoNat-S/S
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;S;Cómo querés tu bombacha?;Vedettinaless M;10.0;Conj-AnnVede-BicoNat-S/M
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;S;Cómo querés tu bombacha?;Vedettinaless L;10.0;Conj-AnnVede-BicoNat-S/L
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;S;Cómo querés tu bombacha?;Vedettinaless XL;0.0;Conj-AnnVede-BicoNat-S/XL
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;M;Cómo querés tu bombacha?;Colaless;0.0;Conj-AnnCola-BicoNat-M
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;M;Cómo querés tu bombacha?;Vedettinaless S;0.0;Conj-AnnVede-BicoNat-M/S
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;M;Cómo querés tu bombacha?;Vedettinaless M;0.0;Conj-AnnVede-BicoNat-M/M
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;M;Cómo querés tu bombacha?;Vedettinaless L;0.0;Conj-AnnVede-BicoNat-M/L
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;M;Cómo querés tu bombacha?;Vedettinaless XL;0.0;Conj-AnnVede-BicoNat-M/XL
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;L;Cómo querés tu bombacha?;Colaless;0.0;Conj-AnnCola-BicoNat-L
Conjunto Ann Bicolor - Exclusivo;Color;Bicolor Natural;Talle;L;Cómo querés tu bombacha?;Vedettinaless S;0.0;Conj-AnnVede-BicoNat-L/S
